x,y
215.3221741,286.8461304
205.3889771,287.8187561
195.4222717,287.1195679
185.7549591,284.8977051
176.4563599,282.1742554
167.5017853,278.54422
159.2984924,273.8383026
151.6664734,267.7093353
145.298317,260.4470825
139.9888687,252.4263
134.9774323,244.6131439
285.8074341,238.8491211
309.1377869,244.9165955
299.9163818,248.2293396
294.5987244,250.0016937
304.5943604,250.0609283
312.5901184,244.8448181
182.3566437,244.7644196
340.5017395,248.9840393
188.9424744,246.859314
359.4143372,251.9390869
364.2851563,258.1848297
370.120636,265.8238068
375.1609802,268.0731812
368.7030334,260.7477264
365.4949341,251.5175629
194.0055695,249.3165741
204.2568817,252.8458099
214.2599945,252.9825592
224.2615814,252.8096161
219.9644775,252.2473145
209.9601898,252.2292938
271.3011017,255.6337585
264.9177246,262.5288391
258.0315857,268.4827271
264.2827759,265.0262756
269.7216034,257.5333099
431.4776001,268.1152191
425.1274109,271.9670715
252.4023285,274.6619263
247.0440369,277.3091125
238.3772583,281.0401611
67.66770554,291.1592712
65.03384399,300.4475098
65.35952377,310.3085327
66.34026718,300.4455261
69.46245575,291.3027039
143.2456741,291.3104248
153.223053,291.4070129
161.258194,296.2716675
165.4780121,304.9070435
164.7151184,312.5345764
167.5391693,303.1615601
162.9499969,294.6698303
154.1424561,290.556366
144.1472702,290.3827515
127.4494629,298.1938171
121.0306473,305.2141418
119.072052,311.396637
111.1360321,313.4339905
110.309906,319.625885
109.5393906,328.6127625
105.9555054,333.3593445
112.6151581,327.2533569
117.0001678,318.4003906
121.5451508,309.9923401
127.9732895,302.6572876
134.9684906,295.9250793
133.2428665,294.0469055
592.3894653,305.9335938
598.2342529,313.9653931
602.5592651,322.4343262
606.4031982,331.5219727
609.5760498,340.812561
613.0837402,349.9835815
616.736145,359.0198669
620.0496826,367.9878845
622.8463135,377.2070007
625.6726074,386.5475159
628.7183838,395.7380981
631.2664185,404.6905212
639.1828613,406.8356323
636.9202881,405.5890808
631.7811279,398.4021606
628.5204468,389.3062134
625.46698,380.1398315
622.1165161,370.9938354
619.3410034,361.5324097
616.4102783,352.1413574
613.3765869,342.8302002
619.9603271,338.0854492
629.4817505,340.7781982
638.1717529,344.7971497
645.3164673,351.4781799
650.8845215,359.3943787
653.3640747,368.3854675
653.4823608,378.3884277
659.0428467,375.7700806
654.8657837,367.1234436
653.7651367,357.192688
647.3682861,349.725647
640.1712646,343.4093628
631.2590942,339.8677673
621.9077759,337.2452087
612.3779297,335.8222351
607.3076782,328.0220337
604.3928833,318.6478271
598.9663086,310.5150452
592.024231,303.7533875
584.3954468,298.7482605
103.853157,321.1974792
106.1096878,313.0334167
162.2477264,319.1488953
164.7630768,317.6516113
226.2466125,322.5533142
230.0236206,324.3482971
233.4368744,323.3450012
173.8310089,322.3536072
167.31604,326.2444763
159.9728546,331.2637024
152.540741,330.1114502
146.993187,337.8121948
155.5863342,333.8388672
164.7887268,330.1665344
174.4757538,328.075531
184.4537964,327.919281
194.1359253,330.0540161
202.3970795,335.0944214
205.0187225,343.9130249
206.4189453,345.6270752
206.5910034,335.6271057
204.0169525,331.389801
194.5357361,328.6872864
185.9396973,324.3211365
177.0871735,320.3850403
155.5395203,325.0089417
159.818573,322.9434509
101.805748,323.0943604
212.1264954,329.269989
52.1354599,339.8875122
54.76182938,349.3356934
60.20418549,357.2735901
67.25099182,363.7951355
75.18302917,368.8024292
76.89744186,368.7794189
68.97700119,363.3473816
62.204422,356.2336731
56.15753937,348.4651184
202.5112457,351.1581726
196.2391663,356.7117004
192.0196533,361.6600037
183.0256805,366.5929565
186.8390656,365.3852539
84.21478271,372.796814
93.59880829,376.4499207
175.7441864,376.6950073
102.2865601,378.9800415
172.3384399,379.6362305
168.8726349,388.3856201
165.6432648,397.6561584
163.8073273,406.9828796
165.8856812,398.6924744
169.7802124,390.3804016
173.1826019,381.1761475
111.7871475,385.6008301
108.5779648,394.6855164
105.4287262,403.9329224
102.0303955,413.0611877
99.36334229,422.5009766
97.78560638,432.1727295
95.65042877,441.8371887
95.74610901,451.827179
97.99150848,461.3421326
