x,y
242.9340057373047,67.88000106811523
242.86326599121094,77.87699127197266
242.83876037597656,87.87451934814453
242.82412719726562,97.8720703125
242.81329345703125,107.86962890625
242.80709838867188,117.8671875
242.80426025390625,127.86474609375
242.80140686035156,137.8623046875
242.79856872558594,147.85987091064453
242.7957305908203,157.85743713378906
242.79763793945312,167.85499572753906
242.80027770996094,177.85255432128906
242.80316162109375,187.85011291503906
242.80821228027344,197.84767150878906
242.8142547607422,207.84523010253906
242.8209686279297,217.8428192138672
242.8282928466797,227.8403778076172
242.8356170654297,237.83792114257812
242.8429412841797,247.83547973632812
242.8502655029297,257.8330535888672
242.8575897216797,267.8306121826172
242.8649139404297,277.8281555175781
242.8722381591797,287.8257141113281
242.8795623779297,297.82330322265625
242.8868865966797,307.82086181640625
242.8942108154297,317.81842041015625
242.9015350341797,327.8159484863281
242.9088592529297,337.8135070800781
242.9161834716797,347.8110656738281
242.9235076904297,357.8086242675781
246.80422973632812,363.932373046875
256.8017883300781,363.9384460449219
266.7993469238281,363.9445495605469
276.7969055175781,363.9506530761719
286.7944641113281,363.9567565917969
296.7920227050781,363.9628601074219
306.78955078125,363.9689636230469
316.787109375,363.9750671386719
326.78472900390625,363.9811706542969
336.78228759765625,363.9872741699219
346.7798156738281,363.9933776855469
356.7773742675781,363.9994812011719
366.7749328613281,364.0055847167969
376.7724914550781,364.0116882324219
386.7700500488281,364.0177917480469
396.7676086425781,364.0238952636719
406.76519775390625,364.02978515625
416.76275634765625,364.0352783203125
426.76031494140625,364.040771484375
436.75787353515625,364.0462646484375
446.75543212890625,364.0517578125
456.75299072265625,364.0568542480469
466.75054931640625,364.0606689453125
476.74810791015625,364.0641174316406
486.74566650390625,364.0657653808594
496.74322509765625,364.06524658203125
506.74078369140625,364.0610656738281
516.7383422851562,364.0568542480469
526.73583984375,364.0469055175781
536.7334594726562,364.02630615234375
546.73095703125,363.98895263671875
556.7281494140625,363.90057373046875
564.1307373046875,360.92108154296875
564.1467895507812,350.92352294921875
564.1551513671875,340.92596435546875
564.1578979492188,330.92840576171875
564.1593627929688,320.93084716796875
564.160888671875,310.93328857421875
564.1624145507812,300.93572998046875
564.1583251953125,290.93817138671875
564.1537475585938,280.94061279296875
564.149169921875,270.94305419921875
564.1445922851562,260.94549560546875
564.1400146484375,250.94793701171875
564.1354370117188,240.95037841796875
564.130859375,230.9527587890625
564.1262817382812,220.9552001953125
564.1217041015625,210.9576416015625
564.1171264648438,200.9600830078125
564.107177734375,190.96255493164062
564.0968627929688,180.96499633789062
564.0864868164062,170.9674530029297
564.076171875,160.9698944091797
564.0658569335938,150.97235107421875
564.0554809570312,140.97479248046875
564.045166015625,130.97723388671875
564.0347900390625,120.97968292236328
564.0244750976562,110.98213195800781
564.0098266601562,100.98461151123047
563.9931640625,90.98706817626953
563.9710693359375,80.989501953125
563.93994140625,70.99198532104492
557.9273681640625,66.874267578125
547.9299926757812,66.81453704833984
537.9324340820312,66.77483367919922
527.9349365234375,66.7477912902832
517.9374389648438,66.72222900390625
507.93988037109375,66.7045783996582
497.9423522949219,66.68692779541016
487.94482421875,66.67467880249023
477.947265625,66.6635513305664
467.94964599609375,66.65288162231445
457.95208740234375,66.64678955078125
447.95452880859375,66.64069747924805
437.95697021484375,66.63460540771484
427.95953369140625,66.63264846801758
417.96197509765625,66.63075256347656
407.96441650390625,66.62885665893555
397.9669189453125,66.62797546386719
387.9693603515625,66.62797546386719
377.9718017578125,66.62797927856445
367.9742431640625,66.62797927856445
357.9766845703125,66.62797927856445
347.9791259765625,66.62798309326172
337.9815673828125,66.62798309326172
327.9840087890625,66.62798690795898
317.9864501953125,66.62798690795898
307.98876953125,66.62798690795898
297.9912109375,66.62799072265625
287.99365234375,66.62799072265625
277.99609375,66.62799453735352
267.99853515625,66.62799453735352
258.0009765625,66.62799453735352
248.00341796875,66.62799835205078
306.2263488769531,114.82300567626953
303.2033996582031,123.21483612060547
299.4230041503906,130.52767944335938
299.3587341308594,140.52488708496094
299.41436767578125,150.52146911621094
305.75244140625,156.61679077148438
305.52301025390625,166.3476104736328
295.76373291015625,167.56619262695312
285.7666015625,167.47012329101562
276.7657775878906,165.2904052734375
278.4067077636719,156.1077880859375
283.6085510253906,149.55250549316406
283.60205078125,139.5551300048828
283.4638671875,129.55859375
279.0118408203125,122.91056060791016
276.7419738769531,114.12029266357422
284.978515625,110.7155990600586
294.97503662109375,110.8238296508789
344.030029296875,111.40738677978516
351.6298522949219,117.58113098144531
354.3661804199219,127.05857849121094
350.49224853515625,135.96226501464844
354.9023132324219,143.78956604003906
356.13946533203125,153.5496368408203
351.5926818847656,162.2217254638672
343.42742919921875,167.41053771972656
333.4300231933594,167.48712158203125
323.4326171875,167.53871154785156
313.43682861328125,167.39674377441406
309.9056701660156,159.46844482421875
309.8198547363281,149.47149658203125
309.8219909667969,139.47383880615234
309.8306579589844,129.4763412475586
309.93194580078125,119.47950744628906
313.3188171386719,111.16177368164062
323.3044128417969,110.77301788330078
333.3017578125,110.79666900634766
343.28607177734375,111.22705841064453
379.8214111328125,118.40816497802734
384.3147888183594,127.12242889404297
389.70367431640625,130.3922882080078
394.3294372558594,121.54314422607422
399.3778076171875,112.93379211425781
408.6125793457031,110.9366683959961
415.1600341796875,116.03963470458984
415.4489440917969,126.02925872802734
415.413818359375,136.02680206298828
415.389404296875,146.02428436279297
415.369140625,156.02182006835938
414.9637451171875,165.85989379882812
405.4729309082031,167.45660400390625
400.7805480957031,160.43630981445312
400.6565856933594,150.4398956298828
400.8575439453125,140.46105194091797
395.86029052734375,146.67495727539062
390.8086242675781,155.27975463867188
383.94488525390625,153.9832305908203
379.2363586425781,145.24071502685547
375.0771179199219,143.7003173828125
375.2460632324219,153.696533203125
375.05828857421875,163.68411254882812
367.2138671875,167.55123901367188
360.1703796386719,162.95848083496094
359.8902282714844,152.96554565429688
359.80865478515625,142.96842193603516
359.8237609863281,132.97090911865234
359.9443664550781,122.97411346435547
360.6985778808594,113.06592559814453
370.0242614746094,110.7256851196289
325.3411560058594,130.3002166748047
334.31036376953125,132.34915924072266
337.2685241699219,125.22494506835938
327.7883605957031,123.89179992675781
325.2020263671875,150.37832641601562
332.477294921875,154.1778564453125
340.21466064453125,150.47146606445312
333.5054626464844,145.47509765625
336.6211853027344,185.4730224609375
336.9064025878906,195.4640350341797
343.91107177734375,195.95399475097656
353.7082824707031,196.67608642578125
360.1485290527344,204.04762268066406
361.7511901855469,213.82894897460938
361.80267333984375,223.8262176513672
361.69439697265625,233.82215881347656
356.15411376953125,240.0526580810547
347.08917236328125,237.5888671875
346.2796630859375,227.6600341796875
346.1785888671875,217.66317749023438
343.87841796875,208.49310302734375
337.1142272949219,213.33447265625
336.6753234863281,223.32077026367188
336.76629638671875,233.31529235839844
331.84918212890625,240.22959899902344
322.4466857910156,237.81182861328125
322.04949951171875,227.83241271972656
321.96527099609375,217.83534240722656
321.95574951171875,207.837890625
322.00848388671875,197.84051513671875
322.1501770019531,187.84402465820312
325.3227844238281,179.9058380126953
379.7780456542969,181.2738494873047
381.44775390625,190.7235870361328
378.3305969238281,196.56089782714844
380.7249450683594,205.5137481689453
380.7716979980469,215.5111083984375
380.79840087890625,225.50872802734375
380.37994384765625,235.49114990234375
373.19769287109375,240.03866577148438
366.3572692871094,235.134765625
366.049560546875,225.14593505859375
366.04998779296875,215.14842224121094
366.04998779296875,205.15086364746094
368.7308044433594,196.3379364013672
365.8161315917969,189.98377990722656
368.02032470703125,180.81121826171875
377.7081298828125,180.00189208984375
444.8559875488281,188.31004333496094
444.8559875488281,198.3075408935547
444.8559875488281,208.3050994873047
451.42242431640625,202.26931762695312
459.0655517578125,196.28744506835938
468.98480224609375,196.7698211669922
466.33111572265625,204.95518493652344
459.86474609375,212.55657958984375
463.5799865722656,221.2294921875
468.80804443359375,229.6876678466797
471.8266296386719,238.7194366455078
462.4814758300781,239.93099975585938
454.6818542480469,235.21945190429688
449.88177490234375,226.51234436035156
444.94256591796875,231.65847778320312
441.3330383300781,239.88282775878906
431.77099609375,238.11148071289062
430.900390625,228.441650390625
430.80853271484375,218.4445037841797
430.7244567871094,208.44729614257812
430.6795654296875,198.44976806640625
430.77838134765625,188.45314025878906
433.8276672363281,179.9667205810547
443.6851501464844,180.39080810546875
319.3363342285156,192.4853515625
311.8755798339844,196.87799072265625
305.1263122558594,201.14920043945312
305.1129150390625,211.1468048095703
305.1102600097656,221.1443328857422
305.00714111328125,231.14097595214844
301.69873046875,239.80715942382812
291.7861633300781,239.5474395751953
289.5700378417969,230.1502685546875
289.47509765625,220.1533966064453
289.4048156738281,210.1560516357422
289.1927490234375,200.16104125976562
281.71923828125,196.88906860351562
274.8620300292969,192.00747680664062
277.5135803222656,183.2042694091797
287.47589111328125,182.66909790039062
297.47320556640625,182.72804260253906
307.4705810546875,182.7910614013672
400.2464294433594,196.95118713378906
409.2619934082031,195.91600036621094
418.9399719238281,196.92860412597656
425.25152587890625,204.4245147705078
426.6360778808594,214.29269409179688
426.73883056640625,224.28900146484375
426.4429016113281,234.27877807617188
420.170654296875,240.0509796142578
411.47552490234375,237.01609802246094
410.9200439453125,227.05862426757812
410.9020690917969,217.06155395507812
408.5290222167969,207.8247528076172
401.98272705078125,213.61065673828125
401.88787841796875,223.6068878173828
401.7810363769531,233.60302734375
396.3380432128906,240.03155517578125
387.3682861328125,237.6373291015625
386.51959228515625,227.7126007080078
386.5562438964844,217.71511840820312
386.6133117675781,207.71763610839844
387.173583984375,197.930419921875
396.6869812011719,195.9490966796875
308.2306823730469,258.6912841796875
315.6737060546875,264.9577178955078
317.68218994140625,274.661376953125
315.0693359375,284.1821594238281
308.3018798828125,291.51666259765625
300.51300048828125,297.7419128417969
306.931640625,300.1557922363281
316.88397216796875,300.7394104003906
319.43255615234375,309.69610595703125
311.2275390625,313.19940185546875
301.2303466796875,313.2112731933594
291.2330322265625,313.1528015136719
281.2470397949219,312.8043518066406
277.8332824707031,305.1106872558594
282.1053161621094,296.8149719238281
289.72235107421875,290.3455810546875
297.3597412109375,283.8955078125
302.8063659667969,275.6204528808594
296.01531982421875,270.0297393798828
288.61712646484375,276.1943664550781
279.31365966796875,273.6064910888672
279.42083740234375,265.2455139160156
286.739013671875,258.64466857910156
296.3702087402344,256.0713653564453
351.66937255859375,258.53623962402344
359.150390625,264.8970031738281
363.1673583984375,273.96575927734375
364.4222412109375,283.86767578125
363.88568115234375,293.8377380371094
361.1325988769531,303.4072570800781
354.6126403808594,310.8014831542969
345.40728759765625,314.53070068359375
335.712646484375,313.8468933105469
326.9159851074219,309.3870849609375
321.8109130859375,300.9284362792969
319.9853515625,291.3263244628906
319.9424133300781,281.3315734863281
321.0617370605469,271.41856384277344
325.8535461425781,262.7042236328125
334.3167419433594,257.73590087890625
344.0658874511719,256.57765197753906
443.750244140625,259.1937255859375
450.8351135253906,265.9324951171875
451.3564758300781,275.74171447753906
446.0621337890625,283.9446716308594
452.05267333984375,291.5591125488281
